trace,level,rho_target,metric,quantity,pair,label,diff,lo,hi,resolved,verdict
primary,0,0.5,mean,red_pct,CAP-G1200 - SPJF-tweedie,"guard vs unguarded, G = 1200 s",-0.12777293059516381,-0.19481027847060978,-0.03521866931279654,True,SPJF-tweedie better
primary,0,0.5,mean,gain,CAP-G1200 - SKIP-G1200,"capped relative vs finite skip, G = 1200 s",0.5651603913348753,0.43049384203943103,0.6309944571392715,True,CAP-G1200 better
primary,0,0.5,mean,red_pct,CAP-G1200 - SKIP-G1200,"capped relative vs finite skip, G = 1200 s",38.655216165835085,27.28608738078208,45.33005374639364,True,CAP-G1200 better
primary,0,0.5,mean,gain,CAP-G600-reversed - SPJF-reversed,guard vs unguarded under the reversed predictor,0.12182971629392969,0.09207578434631866,0.13897883244628212,True,CAP-G600-reversed better
primary,0,0.5,mean,red_pct,CAP-G600-reversed - SPJF-reversed,guard vs unguarded under the reversed predictor,8.334783908265138,5.9425414594455335,9.907608663599945,True,CAP-G600-reversed better
primary,0,0.5,mean,gain,CAP-G600-random - SPJF-random,guard vs unguarded under the random predictor,-0.041661528857537156,-0.051856770988874354,-0.019442687817189882,True,SPJF-random better
primary,0,0.5,mean,red_pct,CAP-G600-random - SPJF-random,guard vs unguarded under the random predictor,-2.8520104763439775,-3.7180140208266805,-1.2876440239316238,True,SPJF-random better
primary,0,0.5,mean,gain,CAP-G600-top1short - SPJF-top1short,guard vs unguarded under the top1short predictor,0.04937975390986016,0.027766197215698108,0.06130304366596042,True,CAP-G600-top1short better
primary,0,0.5,mean,red_pct,CAP-G600-top1short - SPJF-top1short,guard vs unguarded under the top1short predictor,3.3832971962924745,1.8143733549853196,4.372353868379319,True,CAP-G600-top1short better
primary,1,0.8,p99dl,gain,SPJF-tweedie - SPJF-M4,ranking score: Tweedie vs log M4,0.01186184900127607,0.005196793244882494,0.018466840991838953,True,SPJF-tweedie better
primary,1,0.8,p99dl,red_pct,SPJF-tweedie - SPJF-M4,ranking score: Tweedie vs log M4,0.8496475825407899,0.3562004403892866,1.3386096945467167,True,SPJF-tweedie better
