trace,rep,level,k,rho_busy,G,guard,policy,B0,B0_base,eta,Bmax,gap,red_pct,harm,feasible_level,w_p99_dl,w_mean,max_excess,max_heavy,qw_forced_frac,used_over_allowed,guar_excess_max,bound_viol
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B30-e0,37.5,30.0,0.0,5220.0,0.0818522597683041,5.8306749796624455,65.85234040021896,True,123.01069426625966,2.969117376875142,67.43345291912556,847.857358366251,0.4682644663825728,0.4124370209120829,163.5,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B30-e0,30.0,30.0,0.0,4200.0,-0.005135088501283629,-0.41801716689154106,53.237855941057205,True,249.61598866760727,6.994615900457355,68.35475867986679,1144.7237883508203,0.6404031310464088,0.433998467808678,157.5,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B30-e0.25,52.5,30.0,0.25,7260.0,0.566650362247916,31.80317792628614,93.02471324801444,True,31.923157954215974,0.6400932996280551,217.491363465786,709.541734918952,0.0784653971792988,0.5560762157769851,393.4942089205697,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B30-e0.25,37.5,30.0,0.25,5220.0,0.5259014667703673,37.462136448591465,89.89910639822483,True,81.69142140209644,1.9797557161029995,300.56309063732624,1132.053845286369,0.1169503714132913,0.6446338914776925,498.9263871759176,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B30-e0.25,30.0,30.0,0.25,4200.0,0.32101459860804804,26.131898799293882,74.92306622862816,True,183.6190320464968,4.232711834133164,403.8381333053112,1524.7061533629894,0.1817925459445351,0.7286505662813104,590.4244839201372,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B30-e0.5,52.5,30.0,0.5,7260.0,0.6825518295185486,38.30813271163732,93.38233608007432,True,28.87816710591309,0.5661058113427294,494.2074163258076,942.153522387147,0.0345783501150701,0.6266416083266549,839.7683410474233,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B30-e0.5,37.5,30.0,0.5,5220.0,0.737544980210049,52.53837920491497,93.85171066224576,True,61.99775695264327,1.667467519604276,825.6932272613049,1572.1571179926395,0.052033635079583,0.7693584123564992,1169.7791615277529,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B30-e0.5,30.0,30.0,0.5,4200.0,0.6102826969959118,49.67950288245077,102.76180040836334,True,125.0851290696856,3.208042983488802,1068.5991129875183,2200.410082399845,0.0591679698106529,0.890499260822932,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B30-e0.75,52.5,30.0,0.75,7260.0,0.750353600746234,42.11349830871783,113.65981650352478,True,27.096862884759886,0.5354984645053678,773.1082994192839,1061.2403071820736,0.0101848245964532,0.6442569161827365,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B30-e0.75,37.5,30.0,0.75,5220.0,0.8347310811011395,59.46134710391562,109.25693210959436,True,52.95448211282488,1.5030610442644283,1110.0574331581593,1758.353969603777,0.0159420939696929,0.9250478609651328,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B30-e0.75,30.0,30.0,0.75,4200.0,0.7683108476101266,62.54363945815945,152.54721115529537,True,93.10785785585637,2.7977475653767643,1107.836947247386,2188.674382701516,0.0179743790282454,0.9231974560394884,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B30-e0.9,52.5,30.0,0.9,7260.0,0.7639506147479246,42.8766289521829,154.97584319114685,True,26.73963890671725,0.5281458711311722,1052.997293844819,1213.0950964838266,0.0012248128318896,0.8774977448706826,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B30-e0.9,37.5,30.0,0.9,5220.0,0.8564101251124989,61.00563506686056,142.10291789472103,True,50.93722294241181,1.4654693941897048,1081.2944877296686,1758.0973888337612,0.0028341133179415,0.901078739774724,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B30-e0.9,30.0,30.0,0.9,4200.0,0.8103437945576882,65.96529293009671,223.6005428135395,True,84.60241791218488,2.696318432679279,1101.7016878426075,2188.5961624383926,0.0056360113078424,0.9180847398688396,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B120-e0,210.0,120.0,0.0,7260.0,0.5120514593802857,28.738821599766126,93.02471324801444,True,33.357593285143295,0.7186684576250875,93.02471324801444,522.2319649010897,0.1072128798653858,0.4823503649897045,192.8571428571429,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B120-e0,150.0,120.0,0.0,5220.0,0.27167123156930356,19.352265375312314,97.153989225626,True,105.34782770335651,2.4485882058258555,106.14558498561382,870.2162547856569,0.2539692963667283,0.570675188094698,186.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B120-e0,120.0,120.0,0.0,4200.0,0.015398616189369746,1.2535102193314716,102.65260392427444,True,245.46095779895748,5.640475064138902,102.65260392427444,1167.1732611209154,0.4169438008204191,0.5702922440237469,180.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B120-e0.25,210.0,120.0,0.25,7260.0,0.6493712117519016,36.44587485239839,93.38233608007432,True,29.7498961687088,0.608480312568552,226.63398358225825,718.803181797266,0.0428321492839886,0.5479992963449137,423.4942089205697,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B120-e0.25,150.0,120.0,0.25,5220.0,0.6125058284913925,43.63132330361285,93.91389566659927,True,73.63278916776142,1.871226770956072,330.72083638608456,1161.919051796198,0.0740414279504954,0.6675715884934891,528.9263871759176,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B120-e0.25,120.0,120.0,0.25,4200.0,0.3968621350731,32.30619789869565,102.76180040836334,True,168.2711510834097,3.8654829091584815,481.5149208158255,1594.8302323371172,0.1160852514458366,0.7836461639708605,620.4244839201372,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B120-e0.5,210.0,120.0,0.5,7260.0,0.7420732148146011,41.6487627246138,113.6483734548092,True,27.314407148659186,0.5506455354662314,506.7453538477421,954.6914599090816,0.0141614726752183,0.6364129763218395,884.7683410474233,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B120-e0.5,150.0,120.0,0.5,5220.0,0.792060357138802,56.42173496277804,102.0427332818508,True,56.92504046291111,1.5854246633892195,892.4262845814228,1657.617493197322,0.0249332848840119,0.784763615669888,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B120-e0.5,120.0,120.0,0.5,4200.0,0.6662632389588308,54.23654752667509,145.6661161929369,True,113.7573690086602,3.012171969628912,1080.395519077778,2188.707831665873,0.032622110740612,0.9003295992314816,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B120-e0.75,210.0,120.0,0.75,7260.0,0.7534225555337974,42.28574299725807,163.03044810891151,True,27.01623457640409,0.5350016179510608,721.8911059945822,906.8864696472884,0.0035866774108997,0.6015759216621518,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B120-e0.75,150.0,120.0,0.75,5220.0,0.8442046735737248,60.13619027567141,157.34497119486332,True,52.07295379072427,1.4835678513203017,1076.0623307228088,1758.404312282801,0.0068883521975644,0.896718608935674,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B120-e0.75,120.0,120.0,0.75,4200.0,0.7839599158095384,63.817537493524455,219.72739396989343,True,89.94124167948958,2.747898768222352,1112.4182961285114,2188.674254626036,0.0095851460612535,0.9270152467737596,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B120-e0.9,210.0,120.0,0.9,7260.0,0.7644694907509901,42.905750800409926,213.3007097542286,True,26.726006873249982,0.5283922621561402,1052.9859408587215,1213.0670206546783,0.0006322466120786,0.8774882840489348,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B120-e0.9,150.0,120.0,0.9,5220.0,0.858943745904888,61.186115354197185,318.1251583844424,True,50.70146670818311,1.4691539970216183,1112.6315788030624,1757.9229621589184,0.0017272406033943,0.9271929823358852,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B120-e0.9,120.0,120.0,0.9,4200.0,0.8130009716792197,66.18159799513967,360.8554678410292,True,84.06473349869187,2.7292458675874736,1102.309732079506,2188.7365316301584,0.0039161986968594,0.9185914433995884,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B600-e0,1050.0,600.0,0.0,7260.0,0.7222768797579359,40.53769599274423,163.03044810891151,True,27.8345011603832,0.5848510700575651,202.38435934484005,653.8837105929852,0.0172706670023411,0.646890646307708,312.8571428571429,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B600-e0,750.0,600.0,0.0,5220.0,0.7447147336377639,53.0491103935182,178.02789956331253,True,61.33060341745601,1.8420623825592333,208.3110798448324,989.228852584958,0.0538291826461047,0.6807551628916092,306.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B600-e0,600.0,600.0,0.0,4200.0,0.36931054647286055,30.06338611324065,186.1174862384796,True,173.84626297086385,4.060819577339236,218.56833763420585,1287.1661649644377,0.1382211920019628,0.7285611254473527,300.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B600-e0.25,1050.0,600.0,0.25,7260.0,0.7494999181181033,42.065585482178165,207.1247296333313,True,27.11929103732109,0.5458113019020748,375.867682248354,856.0401730388403,0.0068054436857801,0.6647322736526867,583.4942089205697,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B600-e0.25,750.0,600.0,0.25,5220.0,0.8198520013437735,58.40144871739275,232.0787628442049,True,54.33899704217909,1.604308655209085,507.6267584115267,1327.533846184611,0.0179724032389667,0.7496541918085688,688.9263871759176,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B600-e0.25,600.0,600.0,0.25,4200.0,0.6820119099771432,55.518553638105544,233.2784979492426,True,110.57059802860007,3.1996830941690058,599.7929463237524,1724.9222054481506,0.038330854184207,0.785799738973064,780.4244839201372,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B600-e0.5,1050.0,600.0,0.5,7260.0,0.7592916189059186,42.61514341614027,213.3007097542286,True,26.862041150927528,0.5338177534336335,620.0365639477968,901.231245085597,0.0034141892699978,0.7035019542270835,1124.7683410474233,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B600-e0.5,750.0,600.0,0.5,5220.0,0.8481399932340503,60.41651937037674,307.47679905593395,True,51.70676791697731,1.496196729544301,1033.746512502432,1758.5899624973536,0.0080001831635118,0.8614554270853599,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B600-e0.5,600.0,600.0,0.5,4200.0,0.797400838878917,64.91168350103034,333.058796569705,True,87.22144751191122,2.7291525044438223,1085.761666700244,2188.728907227516,0.0111964356907678,0.90480138891687,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B600-e0.75,1050.0,600.0,0.75,7260.0,0.7647625306242651,42.9221976252073,213.3007097542286,True,26.718308060169157,0.5281405788214727,1057.8531327098608,1235.3380322307348,7.677183241468705e-06,0.8815442772582174,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B600-e0.75,750.0,600.0,0.75,5220.0,0.8589861431425132,61.18913548477547,441.2418593466282,True,50.69752159804105,1.4635806669087317,1079.804227143526,1757.918493822217,0.0007393523374652,0.8998368559529384,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B600-e0.75,600.0,600.0,0.75,4200.0,0.8176709702142371,66.56175494014805,637.8302886635065,False,83.11975117027748,2.680823044328666,1102.3376247286797,2188.8487683087587,0.0033799511547285,0.9186146872738996,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,cap,CAP-G1200-B600-e0.9,1050.0,600.0,0.9,7260.0,0.7656634273072349,42.97276033443778,213.3007097542286,True,26.69463948875665,0.5280673333626623,1088.0859399437904,1239.077538534999,2.209439641918017e-06,0.906738283286492,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,cap,CAP-G1200-B600-e0.9,750.0,600.0,0.9,5220.0,0.8584310207629702,61.149591821861165,441.2418593466282,True,50.74917635321604,1.4780572508278074,1099.412766724825,1642.7507221400738,0.0005203672379585,0.9161773056040208,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,cap,CAP-G1200-B600-e0.9,600.0,600.0,0.9,4200.0,0.8142688777876317,66.2848107283166,678.5046634078026,False,83.80817049175431,2.741839146066708,1102.3376247286797,2188.7330440580845,0.0027669525164074,0.9186146872738996,1200.0,0
valid,0,0,7,0.524661658384379,1200.0,fix,FIX-G1200,7260.0,,0.0,7260.0,0.7656634273072349,42.97276033443778,213.3007097542286,True,26.69463948875665,0.5280673333626623,1088.0859399437904,1239.077538534999,2.209439641918017e-06,0.906738283286492,1200.0,0
valid,0,1,5,0.7345263217381305,1200.0,fix,FIX-G1200,5220.0,,0.0,5220.0,0.8584310207629702,61.149591821861165,441.2418593466282,True,50.74917635321604,1.4780572508278074,1099.412766724825,1642.7507221400738,0.0005203672379585,0.9161773056040208,1200.0,0
valid,0,2,4,0.9181579021726632,1200.0,fix,FIX-G1200,4200.0,,0.0,4200.0,0.8142688777876317,66.2848107283166,678.5046634078026,False,83.80817049175431,2.741839146066708,1102.3376247286797,2188.7330440580845,0.0027669525164074,0.9186146872738996,1200.0,0
