job_id,actual_wait_ns,exact_shadow_fcfs_wait_ns,exact_guard_upper_bound_ns,exact_excess_ns,bound_slack_ns,production_shadow_rounding_error_ns
1612,42975580700,1725902576900,2025902576900,-1682926996200,1982926996200,-1900
1613,43139615800,1726081400700,2026081400700,-1682941784900,1982941784900,-1700
1614,43155526900,1726260387500,2026260387500,-1683104860600,1983104860600,-1500
1615,43319838200,1726439008000,2026439008000,-1683119169800,1983119169800,-2000
1616,43335250700,1726617753500,2026617753500,-1683282502800,1983282502800,-1500
1617,43499972800,1726796855100,2026796855100,-1683296882300,1983296882300,-2100
1618,34750686500,1725327077700,2025327077700,-1690576391200,1990576391200,-2700
1619,34844019800,1725539000600,2025539000600,-1690694980800,1990694980800,-2600
1620,34963990600,1725751095300,2025751095300,-1690787104700,1990787104700,-2300
1621,35057314500,1725963486200,2025963486200,-1690906171700,1990906171700,-2200
1622,35177768100,1726175357000,2026175357000,-1690997588900,1990997588900,-2000
1623,1096394052700,1726308781000,2026308781000,-629914728300,929914728300,-2000
1624,1102866239700,1726541422800,2026541422800,-623675183100,923675183100,-1800
1625,1103099948200,1726774335000,2026774335000,-623674386800,923674386800,-1000
1626,38121936400,1726784447000,2026784447000,-1688662510600,1988662510600,-2000
1627,38129521100,1726970052800,2026970052800,-1688840531700,1988840531700,-1800
1628,38308948200,1727155687700,2027155687700,-1688846739500,1988846739500,-1700
1629,38316209200,1727341252400,2027341252400,-1689025043200,1989025043200,-1400
1630,38495821100,1727526759900,2027526759900,-1689030938800,1989030938800,-1900
1631,38502904100,1727712437300,2027712437300,-1689209533200,1989209533200,-1300
1632,40408349300,1727722449100,2027722449100,-1687314099800,1987314099800,-2100
1633,40445846500,1727922639700,2027922639700,-1687476793200,1987476793200,-1700
1634,40609948800,1728123066900,2028123066900,-1687513118100,1987513118100,-2900
1635,40647683800,1728323452400,2028323452400,-1687675768600,1987675768600,-2400
1636,40811639300,1728523928200,2028523928200,-1687712288900,1987712288900,-2200
1637,45124737000,1728423596000,2028423596000,-1683298859000,1983298859000,-3000
1638,45307886600,1728607002600,2028607002600,-1683299116000,1983299116000,-3600
1639,45312048900,1728790734400,2028790734400,-1683478685500,1983478685500,-3400
1640,53304550900,1728345982600,2028345982600,-1675041431700,1975041431700,-3600
1641,53406268200,1728604894200,2028604894200,-1675198626000,1975198626000,-3200
1642,53564936500,1728863827600,2028863827600,-1675298891100,1975298891100,-3600
1643,53666413100,1729122787700,2029122787700,-1675456374600,1975456374600,-3700
1644,1211177174800,1729349876300,2029349876300,-518172701500,818172701500,-3300
1645,1211391959900,1729563517100,2029563517100,-518171557200,818171557200,-4100
1646,1211607020000,1729777565700,2029777565700,-518170545700,818170545700,-3700
1647,1211821737300,1729991145500,2029991145500,-518169408200,818169408200,-3500
1648,1212036361800,1730204773700,2030204773700,-518168411900,818168411900,-4700
1649,58532019100,1729913118000,2029913118000,-1671381098900,1971381098900,-5000
1650,58689879800,1730128119900,2030128119900,-1671438240100,1971438240100,-4900
1651,35139684700,1729862975000,2029862975000,-1694723290300,1994723290300,-5000
1652,35207662200,1730103316300,2030103316300,-1694895654100,1994895654100,-4300
1653,35381223200,1730343414800,2030343414800,-1694962191600,1994962191600,-4800
1654,32165358300,1729252741400,2029252741400,-1697087383100,1997087383100,-5400
1655,32285602500,1729434753400,2029434753400,-1697149150900,1997149150900,-5400
1656,32348536400,1729616798900,2029616798900,-1697268262500,1997268262500,-4900
1657,32468827700,1729798915400,2029798915400,-1697330087700,1997330087700,-5400
1658,67591198800,1729129145000,2029129145000,-1661537946200,1961537946200,-5000
1659,67594873400,1729328257700,2029328257700,-1661733384300,1961733384300,-5700
1660,67791805700,1729527334500,2029527334500,-1661735528800,1961735528800,-5500
1661,67795536500,1729726194300,2029726194300,-1661930657800,1961930657800,-5300
1662,1690839782700,1729703966200,2029703966200,-38864183500,338864183500,-5200
1663,1002083049000,1728464354500,2028464354500,-726381305500,1026381305500,-5500
1664,1002385572400,1728856329500,2028856329500,-726470757100,1026470757100,-4500
1665,1002476043200,1729248337800,2029248337800,-726772294600,1026772294600,-4800
1666,1002778939300,1729640645300,2029640645300,-726861706000,1026861706000,-5300
1667,1002869684500,1730032803400,2030032803400,-727163118900,1027163118900,-4400
1668,1003172443900,1730425070400,2030425070400,-727252626500,1027252626500,-4400
1669,1003263050100,1730817322100,2030817322100,-727554272000,1027554272000,-5100
1670,80654494400,1730705570600,2030705570600,-1650051076200,1950051076200,-4600
1671,80864621700,1731106827600,2031106827600,-1650242205900,1950242205900,-5600
1672,81057273500,1731507979800,2031507979800,-1650450706300,1950450706300,-4800
1673,134760450600,1731909090800,2031909090800,-1597148640200,1897148640200,-5800
1674,134953010300,1732310409900,2032310409900,-1597357399600,1897357399600,-4900
1675,135162978900,1732712093200,2032712093200,-1597549114300,1897549114300,-4200
1676,30236945700,1732940255400,2032940255400,-1702703309700,2002703309700,-5400
1677,30371156000,1733141076200,2033141076200,-1702769920200,2002769920200,-5200
1678,30439044400,1733341594400,2033341594400,-1702902550000,2002902550000,-5400
1679,53637266800,1733071414900,2033071414900,-1679434148100,1979434148100,-4900
1680,53726388600,1733308461800,2033308461800,-1679582073200,1979582073200,-5800
1681,53875786400,1733545592600,2033545592600,-1679669806200,1979669806200,-5600
1682,53964798100,1733782465200,2033782465200,-1679817667100,1979817667100,-5200
1683,54113892800,1734019500500,2034019500500,-1679905607700,1979905607700,-5500
1684,1832418068000,1733942415300,2033942415300,98475652700,201524347300,-5300
1685,56912275500,1737966340700,2037966340700,-1681054065200,1981054065200,-5700
1686,56916279500,1738197416300,2038197416300,-1681281136800,1981281136800,-5300
1687,57144907400,1738352330100,2038352330100,-1681207422700,1981207422700,900
1688,57148918300,1738428555800,2038428555800,-1681279637500,1981279637500,-4800
1689,37960036300,1738332845300,2038332845300,-1700372809000,2000372809000,700
1690,37963991400,1738409046200,2038409046200,-1700445054800,2000445054800,-5200
1691,38372005000,1738559618300,2038559618300,-1700187613300,2000187613300,-300
1692,38376326800,1738635732500,2038635732500,-1700259405700,2000259405700,-5500
1693,38600128600,1738786235500,2038786235500,-1700186106900,2000186106900,500
1694,63181236200,1738750578300,2038750578300,-1675569342100,1975569342100,-5300
1695,63184889200,1738901303200,2038901303200,-1675716414000,1975716414000,800
1696,63374403600,1738942356700,2038942356700,-1675567953100,1975567953100,-5700
1697,63378536600,1739093004400,2039093004400,-1675714467800,1975714467800,-400
1698,33582489400,1738728887500,2038728887500,-1705146398100,2005146398100,-5500
1699,33746964200,1738879541600,2038879541600,-1705132577400,2005132577400,-600
1700,33757947600,1738903295500,2038903295500,-1705145347900,2005145347900,-5500
1701,33922434200,1739053830800,2039053830800,-1705131396600,2005131396600,-800
1702,33933045000,1739077387300,2039077387300,-1705144342300,2005144342300,-5300
1703,24782666200,1739038947700,2039038947700,-1714256281500,2014256281500,-700
1704,25017230200,1739061930500,2039061930500,-1714044700300,2014044700300,-5500
1705,25143849500,1739272196300,2039272196300,-1714128346800,2014128346800,-1300
1706,25252335100,1739295695700,2039295695700,-1714043360600,2014043360600,-5700
1707,59524380700,1738876429900,2038876429900,-1679352049200,1979352049200,-900
1708,59548190900,1738899932900,2038899932900,-1679351742000,1979351742000,-5900
1709,60681563200,1739315003900,2039315003900,-1678633440700,1978633440700,-900
1710,60685538500,1739338743300,2039338743300,-1678653204800,1978653204800,-5300
1711,61516050100,1739754081400,2039754081400,-1678238031300,1978238031300,-400
1712,61519890800,1739777651200,2039777651200,-1678257760400,1978257760400,-5200
1713,45703376900,1739910214900,2039910214900,-1694206838000,1994206838000,100
1714,45804506000,1739933657000,2039933657000,-1694129151000,1994129151000,-5000
1715,45906328900,1740111758000,2040111758000,-1694205429100,1994205429100,0
1716,46007370900,1740135113100,2040135113100,-1694127742200,1994127742200,-5100
1717,46109127600,1740313146300,2040313146300,-1694204018700,1994204018700,-300
1718,29892981700,1739478456700,2039478456700,-1709585475000,2009585475000,-4700
1719,29930708500,1739656494600,2039656494600,-1709725786100,2009725786100,400
1720,24666349400,1738848083700,2038848083700,-1714181734300,2014181734300,-4700
1721,24786715300,1739026052000,2039026052000,-1714239336700,2014239336700,0
1722,56159010000,1738349648500,2038349648500,-1682190638500,1982190638500,-4500
1723,56183220400,1738527903700,2038527903700,-1682344683300,1982344683300,300
1724,56370492100,1738559822600,2038559822600,-1682189330500,1982189330500,-4600
1725,56394436500,1738738056200,2038738056200,-1682343619700,1982343619700,-200
1726,1657259900400,1738186720700,2038186720700,-80926820300,380926820300,-3700
1727,60621013000,1737907289900,2037907289900,-1677286276900,1977286276900,100
1728,20272754400,1735087796300,2035087796300,-1714815041900,2014815041900,-4300
1729,20393341000,1735317377200,2035317377200,-1714924036200,2014924036200,-4200
1730,20503524900,1735496397000,2035496397000,-1714992872100,2014992872100,0
1731,20623936100,1735546848800,2035546848800,-1714922912700,2014922912700,-3800
1732,20734164100,1735725763800,2035725763800,-1714991599700,2014991599700,200
1733,18583411000,1733504833000,2033504833000,-1714921422000,2014921422000,-4000
1734,35642075800,1733306119500,2033306119500,-1697664043700,1997664043700,500
1735,316311628800,1732643126900,2032643126900,-1416331498100,1716331498100,-3900
1736,316751306900,1732835830900,2032835830900,-1416084524000,1716084524000,100
1737,317191163200,1733081718100,2033081718100,-1415890554900,1715890554900,-4100
1738,317631305100,1733274596700,2033274596700,-1415643291600,1715643291600,300
1739,318071067300,1733520517000,2033520517000,-1415449449700,1715449449700,-4000
1740,318511333300,1733713301000,2033713301000,-1415201967700,1715201967700,1000
1741,318951492600,1733959459500,2033959459500,-1415007966900,1715007966900,-3500
1742,18286066700,1734010836100,2034010836100,-1715724769400,2015724769400,900
1743,18459833900,1734191167000,2034191167000,-1715731333100,2015731333100,1000
1744,18467576900,1734256836100,2034256836100,-1715789259200,2015789259200,-4100
1745,1658525400500,1734277094700,2034277094700,-75751694200,375751694200,300
1746,17765193200,1734110085300,2034110085300,-1716344892100,2016344892100,-4300
1747,17938860000,1734302358000,2034302358000,-1716363498000,2016363498000,-4000
1748,980984807400,1732237486400,2032237486400,-751252679000,1051252679000,600
1749,981383187800,1732241611300,2032241611300,-750858423500,1050858423500,-3300
1750,981781786200,1732634488200,2032634488200,-750852702000,1050852702000,800
1751,982180257400,1732638757700,2032638757700,-750458500300,1050458500300,-3700
1752,1748724043400,1732888665600,2032888665600,15835377800,284164622200,400
1753,1760490845700,1732892789100,2032892789100,27598056600,272401943400,-4100
1754,1767719322100,1740116459100,2040116459100,27602863000,272397137000,900
1755,1779516360400,1740120517500,2040120517500,39395842900,260604157100,-4500
1756,1780551861300,1747344282100,2047344282100,33207579200,266792420800,900
1757,1786744884200,1747348235700,2047348235700,39396648500,260603351500,-4700
1758,1787780440600,1754571977100,2054571977100,33208463500,266791536500,900
1759,984496286400,1754231590900,2054231590900,-769735304500,1069735304500,-3900
1760,984947546500,1754681616200,2054681616200,-769734069700,1069734069700,-4200
1761,985398727700,1755131687200,2055131687200,-769732959500,1069732959500,-4200
1762,24278522400,1754655916800,2054655916800,-1730377394400,2030377394400,-3800
1763,24420139400,1754842068800,2054842068800,-1730421929400,2030421929400,-4800
1764,24465799600,1755027878100,2055027878100,-1730562078500,2030562078500,-4100
1765,24607211800,1755214015800,2055214015800,-1730606804000,2030606804000,-3800
1766,24653028700,1755399862000,2055399862000,-1730746833300,2030746833300,-4000
1767,1194642230400,1754314946400,2054314946400,-559672716000,859672716000,-4400
1768,980851718800,1754283486000,2054283486000,-773431767200,1073431767200,-4000
1769,981256647300,1754687360300,2054687360300,-773430713000,1073430713000,-4300
1770,981661671200,1755091018700,2055091018700,-773429347500,1073429347500,-4700
1771,131119692400,1755383260800,2055383260800,-1624263568400,1924263568400,-4800
1772,131123103500,1755837230800,2055837230800,-1624714127300,1924714127300,-4800
1773,131575051700,1756291174800,2056291174800,-1624716123100,1924716123100,-4800
1774,131578509000,1756745013800,2056745013800,-1625166504800,1925166504800,-3800
1775,132030041700,1757198879500,2057198879500,-1625168837800,1925168837800,-4500
1776,132033607500,1757652432800,2057652432800,-1625618825300,1925618825300,-4800
1777,17456914000,1758026648100,2058026648100,-1740569734100,2040569734100,-4100
1778,17466673800,1758219927500,2058219927500,-1740753253700,2040753253700,-4500
1779,17651521100,1758413559400,2058413559400,-1740762038300,2040762038300,-4400
1780,17661588800,1758607219300,2058607219300,-1740945630500,2040945630500,-4300
1781,1222947197500,1758524334600,2058524334600,-535577137100,835577137100,-4600
1782,1223103123100,1758557735900,2058557735900,-535454612800,835454612800,1100
1783,1223323575500,1758899979600,2058899979600,-535576404100,835576404100,-3600
1784,1180868711600,1758831683800,2058831683800,-577962972200,877962972200,1200
1785,1181057283100,1759019366700,2059019366700,-577962083600,877962083600,300
1786,1181245906500,1759173884000,2059173884000,-577927977500,877927977500,-4000
1787,1181434633300,1759207204100,2059207204100,-577772570800,877772570800,900
1788,1634734574300,1759043854900,2059043854900,-124309280600,424309280600,-4900
1789,1634978401300,1759076915400,2059076915400,-124098514100,424098514100,600
1790,1635222340500,1759286459300,2059286459300,-124064118800,424064118800,-5300
1791,1635466411200,1759319619200,2059319619200,-123853208000,423853208000,800
1792,35680250800,1759529315900,2059529315900,-1723849065100,2023849065100,-4900
1793,35829693300,1759562685200,2059562685200,-1723732991900,2023732991900,800
1794,35896977200,1759744844600,2059744844600,-1723847867400,2023847867400,-4600
1795,36046437300,1759778161600,2059778161600,-1723731724300,2023731724300,400
1796,36113544800,1759960347000,2059960347000,-1723846802200,2023846802200,-5000
1797,36263122800,1759993655600,2059993655600,-1723730532800,2023730532800,400
1798,36103870500,1759949459800,2059949459800,-1723845589300,2023845589300,-4800
1799,36253369900,1759982781500,2059982781500,-1723729411600,2023729411600,-500
1800,36338119900,1760182511800,2060182511800,-1723844391900,2023844391900,-4800
1801,7415866700,1759520205500,2059520205500,-1752104338800,2052104338800,500
1802,7509355700,1759719810400,2059719810400,-1752210454700,2052210454700,-4400
1803,31111276000,1759278125300,2059278125300,-1728166849300,2028166849300,-300
1804,31272620100,1759477659800,2059477659800,-1728205039700,2028205039700,-4800
1805,31353872600,1759519484500,2059519484500,-1728165611900,2028165611900,500
1806,31514891100,1759718615600,2059718615600,-1728203724500,2028203724500,-4600
1807,31596706800,1759761037300,2059761037300,-1728164330500,2028164330500,700
1808,31757456000,1759959810100,2059959810100,-1728202354100,2028202354100,-4100
1809,31839123100,1760002245600,2060002245600,-1728163122500,2028163122500,400
1810,49648801300,1759776120800,2059776120800,-1710127319500,2010127319500,-4800
1811,49794075300,1759818250100,2059818250100,-1710024174800,2010024174800,900
1812,50098568800,1760224638600,2060224638600,-1710126069800,2010126069800,-4600
1813,129899052200,1759808539000,2059808539000,-1629909486800,1929909486800,1000
1814,129902450000,1759996785600,2059996785600,-1630094335600,1930094335600,1400
1815,130088406700,1760185333500,2060185333500,-1630096926800,1930096926800,500
1816,130092080200,1760214833400,2060214833400,-1630122753200,1930122753200,-3400
1817,130278482100,1760373958100,2060373958100,-1630095476000,1930095476000,900
1818,1206822315500,1760164263400,2060164263400,-553341947900,853341947900,-3400
1819,1207249511200,1760323557900,2060323557900,-553074046700,853074046700,1100
1820,1207676980500,1760590705800,2060590705800,-552913725300,852913725300,-3800
1821,1641551129100,1760574569900,2060574569900,-119023440800,419023440800,100
1822,1642020746600,1760841787300,2060841787300,-118821040700,418821040700,-4300
1823,1642490874900,1761042899900,2061042899900,-118552025000,418552025000,100
1824,1642961155200,1761310573000,2061310573000,-118349417800,418349417800,-5000
1825,1643431112000,1761511836500,2061511836500,-118080724500,418080724500,500
1826,1643901200400,1761779147000,2061779147000,-117877946600,417877946600,-4000
1827,18759606700,1760042774100,2060042774100,-1741283167400,2041283167400,-100
1828,18794705100,1760208547500,2060208547500,-1741413842400,2041413842400,-500
1829,41628435600,1760150513400,2060150513400,-1718522077800,2018522077800,-4400
1830,41632797900,1760214984200,2060214984200,-1718582186300,2018582186300,-200
1831,131569846300,1760349062200,2060349062200,-1628779215900,1928779215900,-5200
1832,131641636700,1760413396400,2060413396400,-1628771759700,1928771759700,-400
1833,132039431700,1760817561300,2060817561300,-1628778129600,1928778129600,-5300
1834,8946429200,1760517488800,2060517488800,-1751571059600,2051571059600,-800
1835,8984541500,1760714634900,2060714634900,-1751730093400,2051730093400,-900
1836,17184258200,1760420819700,2060420819700,-1743236561500,2043236561500,-700
1837,17346169700,1760430809800,2060430809800,-1743084640100,2043084640100,-4800
1838,17381388000,1760616782800,2060616782800,-1743235394800,2043235394800,-800
1839,14760877400,1760499978500,2060499978500,-1745739101100,2045739101100,-5500
1840,15341716900,1760685752300,2060685752300,-1745344035400,2045344035400,-300
1841,15361979200,1760696842500,2060696842500,-1745334863300,2045334863300,-5500
1842,52501103700,1760819007100,2060819007100,-1708317903400,2008317903400,-100
1843,52686720200,1760830049000,2060830049000,-1708143328800,2008143328800,-5000
1844,52755248200,1761003307700,2061003307700,-1708248059500,2008248059500,-700
1845,52872217400,1761014457700,2061014457700,-1708142240300,2008142240300,-5700
1846,52941156100,1761187870700,2061187870700,-1708246714600,2008246714600,-700
1847,35648196500,1761119497100,2061119497100,-1725471300600,2025471300600,-5100
1848,27431595600,1760619182900,2060619182900,-1733187587300,2033187587300,100
1849,15685429200,1760563298300,2060563298300,-1744877869100,2044877869100,-5300
1850,15731128200,1760754281700,2060754281700,-1745023153500,2045023153500,-700
1851,15892907600,1760769387700,2060769387700,-1744876480100,2044876480100,-4700
1852,15938581200,1760960451900,2060960451900,-1745021870700,2045021870700,100
1853,16100124600,1760975297300,2060975297300,-1744875172700,2044875172700,-4300
1854,15440826000,1761103601500,2061103601500,-1745662775500,2045662775500,-500
1855,15486293000,1761118731100,2061118731100,-1745632438100,2045632438100,-4100
1856,8039562500,1760585903000,2060585903000,-1752546340500,2052546340500,0
1857,8204109800,1760601249400,2060601249400,-1752397139600,2052397139600,-4400
1858,8221032100,1760766104000,2060766104000,-1752545071900,2052545071900,0
1859,8385839700,1760781522700,2060781522700,-1752395683000,2052395683000,-4700
1860,8402402900,1760946308700,2060946308700,-1752543905800,2052543905800,300
1861,8566956100,1760961476600,2060961476600,-1752394520500,2052394520500,-4600
1862,1212497190900,1761095187700,2061095187700,-548597996800,848597996800,-700
1863,1212703647000,1761110174700,2061110174700,-548406527700,848406527700,-4700
1864,1212910300000,1761300692600,2061300692600,-548390392600,848390392600,-600
1865,1213116445700,1761316053400,2061316053400,-548199607700,848199607700,-4400
1866,1213322725900,1761506074500,2061506074500,-548183348600,848183348600,500
1867,1213529098600,1761521542300,2061521542300,-547992443700,847992443700,-4300
1868,1213736400000,1761711683400,2061711683400,-547975283400,847975283400,-400
1869,1213943257700,1761727523700,2061727523700,-547784266000,847784266000,-4700
1870,17419354000,1761805399500,2061805399500,-1744386045500,2044386045500,500
1871,17487306600,1761821299700,2061821299700,-1744333993100,2044333993100,-5700
1872,959794758800,1760377061300,2060377061300,-800582302500,1100582302500,-300
1873,960176425000,1760392870500,2060392870500,-800216445500,1100216445500,-5500
1874,960558251300,1760757533400,2060757533400,-800199282100,1100199282100,-400
1875,960940318000,1760773344400,2060773344400,-799833026400,1099833026400,-5400
1876,961321909300,1761138304300,2061138304300,-799816395000,1099816395000,-300
1877,961703831600,1761153671500,2061153671500,-799449839900,1099449839900,-5500
1878,962085392500,1761518993300,2061518993300,-799433600800,1099433600800,700
1879,1255100,1761533999600,2061533999600,-1761532744500,2061532744500,-5600
1880,155394700,1761715958500,2061715958500,-1761560563800,2061560563800,-5500
1881,964592017600,1761507156100,2061507156100,-796915138500,1096915138500,-6100
1882,964991152500,1761508234400,2061508234400,-796517081900,1096517081900,600
1883,965389830100,1761904785700,2061904785700,-796514955600,1096514955600,-6700
1884,45438099700,1761054724400,2061054724400,-1715616624700,2015616624700,-400
1885,45639936200,1761451199600,2061451199600,-1715811263400,2015811263400,-6600
1886,45881809300,1761496886800,2061496886800,-1715615077500,2015615077500,200
1887,46083633800,1761893396900,2061893396900,-1715809763100,2015809763100,-5900
1888,1657384112000,1761015572700,2061015572700,-103631460700,403631460700,300
1889,1657533819600,1761208675500,2061208675500,-103674855900,403674855900,500
1890,1657577938900,1761401608300,2061401608300,-103823669400,403823669400,-300
1891,1657727392300,1761412057700,2061412057700,-103684665400,403684665400,-6700
1892,1657771677800,1761594574200,2061594574200,-103822896400,403822896400,-200
1893,117920982000,1761589178800,2061589178800,-1643668196800,1943668196800,-5800
1894,14015805400,1761523246800,2061523246800,-1747507441400,2047507441400,-800
1895,14140990300,1761755423300,2061755423300,-1747614433000,2047614433000,-300
1896,14249459100,1761765005000,2061765005000,-1747515545900,2047515545900,-6000
1897,14374436600,1761987518000,2061987518000,-1747613081400,2047613081400,0
1898,20204800,1761045799600,2061045799600,-1761025594800,2061025594800,-5600
1899,27339300,1761267965700,2061267965700,-1761240626400,2061240626400,-700
1900,261608400,1761285860700,2061285860700,-1761024252300,2061024252300,-5700
1901,268487500,1761507976800,2061507976800,-1761239489300,2061239489300,-800
1902,502735100,1761525691200,2061525691200,-1761022956100,2061022956100,-5200
1903,34400100,1761272827700,2061272827700,-1761238427600,2061238427600,-700
1904,231101300,1761290881300,2061290881300,-1761059780000,2061059780000,-5300
1905,269446200,1761468108000,2061468108000,-1761198661800,2061198661800,-1000
1906,428054100,1761486297100,2061486297100,-1761058243000,2061058243000,-4100
1907,466214600,1761663572700,2061663572700,-1761197358100,2061197358100,-1700
1908,1646230871400,1761567399000,2061567399000,-115336527600,415336527600,-5000
1909,1646346014300,1761745099500,2061745099500,-115399085200,415399085200,-1500
1910,1646686078300,1762021361300,2062021361300,-115335283000,415335283000,-4300
1911,1646800798800,1762198956000,2062198956000,-115398157200,415398157200,-2000
1912,1647140898700,1762475113100,2062475113100,-115334214400,415334214400,-5100
1913,3350158200,1762239271700,2062239271700,-1758889113500,2058889113500,-1700
1914,3359747600,1762495318600,2062495318600,-1759135571000,2059135571000,-1600
1915,3607495800,1762515582600,2062515582600,-1758908086800,2058908086800,-4600
1916,3617244700,1762751524000,2062751524000,-1759134279300,2059134279300,-2000
1917,1632776589900,1762269894600,2062269894600,-129493304700,429493304700,-4600
1918,3021973300,1761531583800,2061531583800,-1758509610500,2058509610500,-4800
1919,3030914800,1761559177600,2061559177600,-1758528262800,2058528262800,-1600
1920,3228233900,1761736517400,2061736517400,-1758508283500,2058508283500,-5400
1921,3237147200,1761764315900,2061764315900,-1758527168700,2058527168700,-1900
1922,1613296840700,1759044413700,2059044413700,-145747573000,445747573000,-5700
1923,1613538882400,1759072219400,2059072219400,-145533337000,445533337000,-2400
1924,1613781021000,1759285169900,2059285169900,-145504148900,445504148900,-5900
1925,8702580600,1758739637100,2058739637100,-1750037056500,2050037056500,-2100
1926,8775746700,1758952667900,2058952667900,-1750176921200,2050176921200,-4900
1927,8918249700,1758954155700,2058954155700,-1750035906000,2050035906000,-2700
1928,8991525400,1759167026200,2059167026200,-1750175500800,2050175500800,-5200
1929,964834874200,1759009861900,2059009861900,-794174987700,1094174987700,-2900
1930,964925299600,1759222867500,2059222867500,-794297567900,1094297567900,-5500
1931,965255470300,1759429072100,2059429072100,-794173601800,1094173601800,-2100
1932,1641533928200,1759412366500,2059412366500,-117878438300,417878438300,-5500
1933,1641874220200,1759618440300,2059618440300,-117744220100,417744220100,-2300
1934,1641995088100,1759872502000,2059872502000,-117877413900,417877413900,-5000
1935,1642335743200,1760078990800,2060078990800,-117743247600,417743247600,-2800
1936,1642456199400,1760332645200,2060332645200,-117876445800,417876445800,-4200
1937,1642797288900,1760539390300,2060539390300,-117742101400,417742101400,-2300
1938,116196365600,1760657927000,2060657927000,-1644461561400,1944461561400,-4000
1939,116446746400,1760864372000,2060864372000,-1644417625600,1944417625600,-3000
1940,116585233600,1761045543300,2061045543300,-1644460309700,1944460309700,-4300
1941,116835638700,1761252094800,2061252094800,-1644416456100,1944416456100,-2800
1942,1265700,1761367633900,2061367633900,-1761366368200,2061366368200,-4900
1943,9230700,1761567139800,2061567139800,-1761557909100,2061557909100,-4800
1944,209640000,1761574777400,2061574777400,-1761365137400,2061365137400,-2400
1945,410025900,1761766450800,2061766450800,-1761356424900,2061356424900,-4800
1946,135390500,1761707325100,2061707325100,-1761571934600,2061571934600,-2100
1947,967527337300,1761424913900,2061424913900,-793897576600,1093897576600,-4900
1948,967560975300,1761457366800,2061457366800,-793896391500,1093896391500,-2800
1949,967724729600,1761621273000,2061621273000,-793896543400,1093896543400,-4000
1950,967758554200,1761653909300,2061653909300,-793895355100,1093895355100,-2300
1951,967922686800,1761818132600,2061818132600,-793895445800,1093895445800,-3600
1952,17536717900,1761611097200,2061611097200,-1744074379300,2044074379300,-2200
1953,17540694200,1761774981200,2061774981200,-1744234287000,2044234287000,-4200
1954,17734369400,1761807472100,2061807472100,-1744073102700,2044073102700,-3100
1955,17738397100,1761971619800,2061971619800,-1744233222700,2044233222700,-4800
1956,5191400,1761765646400,2061765646400,-1761760455000,2061760455000,-2400
1957,9105800,1761929814300,2061929814300,-1761920708500,2061920708500,-4300
1958,143923200,1761472663100,2061472663100,-1761328739900,2061328739900,-3100
1959,169417500,1761636566200,2061636566200,-1761467148700,2061467148700,-4200
1960,335270800,1761662395600,2061662395600,-1761327124800,2061327124800,-2600
1961,344408300,1761810468000,2061810468000,-1761466059700,2061466059700,-5000
1962,20751428700,1761772666500,2061772666500,-1741021237800,2041021237800,-2500
1963,58789200,1761345765500,2061345765500,-1761286976300,2061286976300,-4500
1964,78943500,1761384535200,2061384535200,-1761305591700,2061305591700,-2200
1965,225773500,1761511476300,2061511476300,-1761285702800,2061285702800,-5300
1966,251144500,1761550062300,2061550062300,-1761298917800,2061298917800,-2300
1967,392498100,1761676986100,2061676986100,-1761284488000,2061284488000,-5100
1968,4896085100,1761229062000,2061229062000,-1756332976900,2056332976900,-3000
1969,4970382600,1761356232500,2061356232500,-1756385849900,2056385849900,-5500
1970,5085727600,1761417638600,2061417638600,-1756331911000,2056331911000,-2600
1971,5159778100,1761544609100,2061544609100,-1756384831000,2056384831000,-5100
1972,5276201300,1761606560400,2061606560400,-1756330359100,2056330359100,-2400
1973,5349662200,1761733234500,2061733234500,-1756383572300,2056383572300,-4500
1974,949402516300,1761271049500,2061271049500,-811868533200,1111868533200,-2500
1975,949792623800,1761397533400,2061397533400,-811604909600,1111604909600,-4400
1976,950183531200,1761659928000,2061659928000,-811476396800,1111476396800,-3000
1977,5038528400,1761451596100,2061451596100,-1756413067700,2056413067700,-4100
1978,5111796900,1761680393300,2061680393300,-1756568596400,2056568596400,-4300
1979,5268593400,1761713967300,2061713967300,-1756445373900,2056445373900,-3300
1980,5342114100,1761909196600,2061909196600,-1756567082500,2056567082500,-4600
1981,5498909400,1761942757300,2061942757300,-1756443847900,2056443847900,-3300
1982,1054214589600,1761921988400,2061921988400,-707707398800,1007707398800,-4400
1983,1054413940400,1761955247000,2061955247000,-707541306600,1007541306600,-3000
1984,1062234322400,1762120082100,2062120082100,-699885759700,999885759700,-4100
1985,1062434280600,1762153529200,2062153529200,-699719248600,999719248600,-3200
1986,1062634178200,1762318349000,2062318349000,-699684170800,999684170800,-5000
1987,1062833765100,1762351969000,2062351969000,-699518203900,999518203900,-3000
1988,1063033258900,1762516720000,2062516720000,-699483461100,999483461100,-4000
1989,33350203800,1761948842800,2061948842800,-1728598639000,2028598639000,-2800
1990,33551861600,1762113815700,2062113815700,-1728561954100,2028561954100,-3700
1991,33806513500,1762403532200,2062403532200,-1728597018700,2028597018700,-2200
1992,34008096300,1762568700600,2062568700600,-1728560604300,2028560604300,-3600
1993,34262482600,1762858201200,2062858201200,-1728595718600,2028595718600,-2200
1994,34463864400,1763023220700,2063023220700,-1728559356300,2028559356300,-3700
1995,34718248800,1763312771000,2063312771000,-1728594522200,2028594522200,-2000
