trace,reps,level,rho_target,k,metric,policy,wait,gain,gain_lo,gain_hi,red_pct,red_lo,red_hi,fcfs,sjf
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-tweedie,62.91111044079092,0.9158820766619472,0.8914889377169091,0.9289090378319036,76.95108113155956,71.57005802664963,80.19265064648253,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-tweedie_itr,63.22927640244393,0.9145229256341055,0.8908982524145495,0.9276707019452808,76.83655034924968,71.46384423213884,80.08452739001123,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-r1s,62.71025308579233,0.9168000398511712,0.8951782193216173,0.9292787904009505,77.02786679129332,71.65050446458433,80.29462838811934,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FIX-G300,170.13809084102613,0.44955170041597936,0.3630342944093435,0.6180462739350476,37.77002376355664,30.90303972056977,49.92256535482389,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FIXSEL-G300,265.19237120062206,0.03632096531613857,-0.0028555521763636406,0.09261312441926113,3.0499286243348203,-0.25709102427622677,7.565813051959878,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,CAP-G300,166.01973387077592,0.46697264420383905,0.37343485926337705,0.5927786304002455,39.240216393360996,32.03198157356114,47.74384715200354,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SKIP-G300,273.145440235549,0.0014472312989813332,-0.0012958768699537235,0.0029899444405048726,0.122641407396473,-0.10911026060691213,0.24636742493479138,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SKIPC-G300,273.2246805670869,0.0011187332235299895,-0.0011118233402881645,0.002437998676206882,0.09488031580909309,-0.09355635935977845,0.20365145106445384,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FIX-G600,86.6444722193485,0.8126279170581556,0.776532539845367,0.8508566077358098,68.27633250098472,64.7080032359756,70.62565015956359,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FIXSEL-G600,170.13809084102613,0.44955170041597936,0.3630342944093435,0.6180462739350476,37.77002376355664,30.90303972056977,49.92256535482389,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,CAP-G600,89.60696423277301,0.7997175004802166,0.7636131663030309,0.8403695441832958,67.19230993858861,63.46384742280373,69.84207145434637,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SKIP-G600,272.93778113186437,0.0023598614033384256,-0.003595706723503994,0.006248931766827065,0.19905459546836882,-0.2921682219896949,0.5251516710179222,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SKIPC-G600,272.9089176884307,0.002477294411641965,-0.0032944624647545445,0.005947205141921614,0.209037701358279,-0.2748200354282549,0.4920060354732313,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FIX-G1200,73.06201884463448,0.8717923927438195,0.8463304473261117,0.8927687075598316,73.24632032592245,68.80847723822828,75.85760692505983,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,FIXSEL-G1200,170.13809084102613,0.44955170041597936,0.3630342944093435,0.6180462739350476,37.77002376355664,30.90303972056977,49.92256535482389,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,CAP-G1200,73.08294588133722,0.8716966998551264,0.8468042415314184,0.8929367845422312,73.23850804337823,68.81503893102375,75.9074840319487,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SKIP-G1200,273.06262844104424,0.001784458739037644,-0.008741336896900017,0.013149874170818886,0.15095858847303334,-0.7305314411852191,1.088564834989665,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SKIPC-G1200,273.0474043583505,0.0018533913213180154,-0.008409040972964221,0.012738636920579279,0.15676614085789536,-0.7031579918111942,1.0553814058664068,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-reversed,557.4412513978783,-1.2348715953420173,-1.3834923472708578,-1.050980588552114,-103.74753671588985,-112.3814416623434,-88.72363983315293,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,CAP-G600-reversed,546.4787003327924,-1.1870525578016466,-1.2726253471508826,-0.9614085165557934,-99.73357115095361,-103.82465056904155,-82.9205064456715,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-random,194.77525845617157,0.3409549021161411,0.26433948813578495,0.41632148724511897,28.66898447262803,21.792184323339967,35.017580897449456,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,CAP-G600-random,261.9325761514929,0.048673690209913155,-0.028506463679734043,0.15162244515943465,4.1135617301211616,-2.394668715720084,12.522043946981073,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,SPJF-top1short,523.5181866878677,-1.0881796156284766,-1.1967685329595832,-0.9414604636126662,-91.4141806666545,-97.8504881494551,-79.90103712798519,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,p99dl,CAP-G600-top1short,543.6157777413753,-1.1746141564726282,-1.2490202849400203,-0.9488894063582,-98.69025660751647,-102.74382402140135,-81.63714883355881,273.4973870696509,43.62918621748691
primary,"0,1,2,3,4",2,1.0,4.0,mean,FCFS,10.270035976595123,0.0,0.0,0.0,0.0,0.0,0.0,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SJF-ref,1.6955368990464774,1.0,1.0,1.0,83.47508289861631,79.58872064465254,85.4990831566308,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-M4,2.351909288475506,0.9232748172687524,0.9011937910314922,0.9348212208209656,77.07340400116985,72.02197555875706,79.85501674236424,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-M4refit,2.351996571012399,0.9232754975567268,0.9009570825408684,0.934829773048789,77.0732601518908,71.98146324410715,79.86182620582102,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-tweedie,2.2915314740908803,0.9303628356882605,0.9092259879484084,0.9414396681518162,77.66426515147289,72.61983190390707,80.3989520915169,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-tweedie_itr,2.298314796447146,0.9295790072583621,0.9082478496014368,0.9406341680236021,77.59880216623641,72.555724047532,80.32312396555682,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-r1s,2.3020315789675223,0.9291346711320468,0.9103560511583614,0.9394393612766216,77.56177485556908,72.73361129581319,80.20305760816622,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,FIX-G300,5.529451193507176,0.5533841575481676,0.5143476713628085,0.6098256611509066,46.18540745911094,43.689642766249364,49.19319746743455,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,FIXSEL-G300,7.6178899907089574,0.3097879803622944,0.2755744398704098,0.35866945918292803,25.852558604138174,23.433351112802853,28.819998158284406,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,CAP-G300,5.616256288902748,0.5433223117064558,0.506537105894782,0.5968683396555378,45.344273600995784,43.03992453381717,48.167805613472126,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SKIP-G300,10.044839641913063,0.02631314890129314,0.0216710192897806,0.03413100911734448,2.195766346620582,1.8483272887368516,2.7280222286550924,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SKIPC-G300,10.082763941278444,0.02188301703872383,0.0180094417222003,0.028498933080867674,1.8260438759777688,1.5335869222355003,2.2703813308121235,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,FIX-G600,3.8666299991375084,0.7470397729719047,0.7229413777818141,0.7848309880975252,62.354560644783476,60.5280095803466,63.88435234185693,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,FIXSEL-G600,5.529451193507176,0.5533841575481676,0.5143476713628085,0.6098256611509066,46.18540745911094,43.689642766249364,49.19319746743455,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,CAP-G600,3.8399183222502105,0.7500800463362653,0.727860104006795,0.786491525340554,62.61003655322211,60.782484699395305,64.04587393619347,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SKIP-G600,9.778923792947472,0.057391701542975224,0.04794616865850969,0.07321594317965839,4.789069191114839,4.079403011312683,5.838720059055825,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SKIPC-G600,9.809060180365265,0.05386948594521288,0.04497472011839551,0.06889371723392196,4.495147880756415,3.827879661078655,5.490436296592612,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,FIX-G1200,3.0545256863180343,0.8414197962077123,0.8280152628332221,0.8589597561579113,70.23863348204324,67.22644739383041,71.8030707153755,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,FIXSEL-G1200,5.529451193507176,0.5533841575481676,0.5143476713628085,0.6098256611509066,46.18540745911094,43.689642766249364,49.19319746743455,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,CAP-G1200,3.024144801839578,0.8448229229319988,0.8313468491607229,0.8636266568923664,70.52567996574703,67.61324643331456,71.99814398297633,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SKIP-G1200,9.354048074478886,0.10704241300226106,0.09073774761457865,0.13404463177567252,8.932185921027804,7.700836670489311,10.677528807288734,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SKIPC-G1200,9.37624325567721,0.10444880173335032,0.08850403607349658,0.13087742427875523,8.715747684717883,7.512631544098272,10.430416552223871,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-reversed,18.8895240889842,-1.0052546935861766,-1.0865624345849054,-0.9338565349900069,-83.91462165390575,-89.0680415258471,-78.23998296776792,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,CAP-G600-reversed,16.686693580143846,-0.7486144530140717,-0.8187900505375143,-0.6926459087449177,-62.48652927607569,-66.35586928034192,-58.60780415945226,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-random,6.895515337787083,0.3936764157900437,0.3848891009534194,0.40043142261537695,32.86184932771239,31.00950505011823,33.78953446773693,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,CAP-G600-random,8.311109360203478,0.2289563611003141,0.21298801183451513,0.2579439344407175,19.10473592980197,18.081653724983344,20.706192584628937,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,SPJF-top1short,15.56162633214949,-0.6172370977113775,-0.6887336874070052,-0.5621695274132307,-51.522394056732104,-56.007706033687164,-47.64961753348545,10.270035976595123,1.6955368990464774
primary,"0,1,2,3,4",2,1.0,4.0,mean,CAP-G600-top1short,14.862199559912114,-0.5358421060684712,-0.5897691895892883,-0.49266396007642277,-44.72564311184517,-47.68137030018427,-41.794004141489246,10.270035976595123,1.6955368990464774
